prefix,resource,entry-number,organisation,reference,entity
local-nature-reserve,,,government-organisation:PB202,SK526402,45250919
local-nature-reserve,,,government-organisation:PB202,SD749062,45250920
local-nature-reserve,,,government-organisation:PB202,TA111351,45250921
local-nature-reserve,,,government-organisation:PB202,SK445755,45250922
local-nature-reserve,,,government-organisation:PB202,TQ378575,45250923
local-nature-reserve,,,government-organisation:PB202,TL445068,45250924
local-nature-reserve,,,government-organisation:PB202,SJ527961,45250925
local-nature-reserve,,,government-organisation:PB202,TQ477851,45250926
local-nature-reserve,,,government-organisation:PB202,TM045409,45250927
local-nature-reserve,,,government-organisation:PB202,SK599594,45250928
local-nature-reserve,,,government-organisation:PB202,SD342352,45250929
local-nature-reserve,,,government-organisation:PB202,TQ838933,45250930
local-nature-reserve,,,government-organisation:PB202,TQ419783,45250931
local-nature-reserve,,,government-organisation:PB202,SS276177,45250932
local-nature-reserve,,,government-organisation:PB202,SE060218,45250933
local-nature-reserve,,,government-organisation:PB202,TQ687954,45250934
local-nature-reserve,,,government-organisation:PB202,SU735693,45250935
local-nature-reserve,,,government-organisation:PB202,NZ310626,45250936
local-nature-reserve,,,government-organisation:PB202,SK016045,45250937
local-nature-reserve,,,government-organisation:PB202,SU077020,45250938
local-nature-reserve,,,government-organisation:PB202,SK426544,45250939
local-nature-reserve,,,government-organisation:PB202,TQ159837,45250940
local-nature-reserve,,,government-organisation:PB202,NZ357350,45250941
local-nature-reserve,,,government-organisation:PB202,SD274056,45250942
local-nature-reserve,,,government-organisation:PB202,TQ267680,45250943
local-nature-reserve,,,government-organisation:PB202,SJ502110,45250944
local-nature-reserve,,,government-organisation:PB202,SU998563,45250945
local-nature-reserve,,,government-organisation:PB202,SU677743,45250946
local-nature-reserve,,,government-organisation:PB202,SP617832,45250947
local-nature-reserve,,,government-organisation:PB202,TL284042,45250948
local-nature-reserve,,,government-organisation:PB202,SK506992,45250949
local-nature-reserve,,,government-organisation:PB202,TQ036891,45250950
local-nature-reserve,,,government-organisation:PB202,TQ132840,45250951
local-nature-reserve,,,government-organisation:PB202,TL218333,45250952
local-nature-reserve,,,government-organisation:PB202,SO865546,45250953
local-nature-reserve,,,government-organisation:PB202,TQ121730,45250954
local-nature-reserve,,,government-organisation:PB202,SK452418,45250955
local-nature-reserve,,,government-organisation:PB202,TQ008489,45250956
local-nature-reserve,,,government-organisation:PB202,SD794037,45250957
local-nature-reserve,,,government-organisation:PB202,SK552619,45250958
local-nature-reserve,,,government-organisation:PB202,TQ603685,45250959
local-nature-reserve,,,government-organisation:PB202,SK422473,45250960
local-nature-reserve,,,government-organisation:PB202,SW634419,45250961
local-nature-reserve,,,government-organisation:PB202,SJ903918,45250962
local-nature-reserve,,,government-organisation:PB202,SP022672,45250963
local-nature-reserve,,,government-organisation:PB202,SP028670,45250964
local-nature-reserve,,,government-organisation:PB202,SD774156,45250965
local-nature-reserve,,,government-organisation:PB202,TL378459,45250966
local-nature-reserve,,,government-organisation:PB202,SU486076,45250967
local-nature-reserve,,,government-organisation:PB202,SD802040,45250968
local-nature-reserve,,,government-organisation:PB202,SP043959,45250969
local-nature-reserve,,,government-organisation:PB202,SJ871900,45250970
local-nature-reserve,,,government-organisation:PB202,NZ440208,45250971
local-nature-reserve,,,government-organisation:PB202,ST195262,45250972
local-nature-reserve,,,government-organisation:PB202,NZ240613,45250973
local-nature-reserve,,,government-organisation:PB202,SJ488833,45250974
local-nature-reserve,,,government-organisation:PB202,TM178171,45250975
local-nature-reserve,,,government-organisation:PB202,SP281783,45250976
local-nature-reserve,,,government-organisation:PB202,SP041656,45250977
local-nature-reserve,,,government-organisation:PB202,SP041663,45250978
local-nature-reserve,,,government-organisation:PB202,SE305288,45250979
local-nature-reserve,,,government-organisation:PB202,SZ279921,45250980
local-nature-reserve,,,government-organisation:PB202,TQ211073,45250981
local-nature-reserve,,,government-organisation:PB202,TQ679940,45250982
local-nature-reserve,,,government-organisation:PB202,NZ436476,45250983
local-nature-reserve,,,government-organisation:PB202,SE276796,45250984
local-nature-reserve,,,government-organisation:PB202,SK480419,45250985
local-nature-reserve,,,government-organisation:PB202,SE342116,45250986
local-nature-reserve,,,government-organisation:PB202,SU871706,45250987
local-nature-reserve,,,government-organisation:PB202,TG294320,45250988
local-nature-reserve,,,government-organisation:PB202,SU770007,45250989
local-nature-reserve,,,government-organisation:PB202,SP026651,45250990
local-nature-reserve,,,government-organisation:PB202,TM153506,45250991
local-nature-reserve,,,government-organisation:PB202,SZ087954,45250992
local-nature-reserve,,,government-organisation:PB202,SO810703,45250993
local-nature-reserve,,,government-organisation:PB202,TQ254697,45250994
local-nature-reserve,,,government-organisation:PB202,ST446745,45250995
local-nature-reserve,,,government-organisation:PB202,SK246250,45250996
local-nature-reserve,,,government-organisation:PB202,SJ836528,45250997
local-nature-reserve,,,government-organisation:PB202,TQ089969,45250998
local-nature-reserve,,,government-organisation:PB202,TQ354755,45250999
local-nature-reserve,,,government-organisation:PB202,SO875544,45251000
local-nature-reserve,,,government-organisation:PB202,SU776031,45251001
local-nature-reserve,,,government-organisation:PB202,SY993947,45251002
local-nature-reserve,,,government-organisation:PB202,SK455396,45251003
local-nature-reserve,,,government-organisation:PB202,TM177415,45251004
local-nature-reserve,,,government-organisation:PB202,SK604111,45251005
local-nature-reserve,,,government-organisation:PB202,TQ236501,45251006
local-nature-reserve,,,government-organisation:PB202,SK696813,45251007
local-nature-reserve,,,government-organisation:PB202,SZ549774,45251008
local-nature-reserve,,,government-organisation:PB202,TQ054939,45251009
local-nature-reserve,,,government-organisation:PB202,TF402017,45251010
local-nature-reserve,,,government-organisation:PB202,TQ468826,45251011
local-nature-reserve,,,government-organisation:PB202,TM209443,45251012
local-nature-reserve,,,government-organisation:PB202,TM146413,45251013
local-nature-reserve,,,government-organisation:PB202,TQ122710,45251014
local-nature-reserve,,,government-organisation:PB202,TQ279951,45251015
local-nature-reserve,,,government-organisation:PB202,SK391551,45251016
local-nature-reserve,,,government-organisation:PB202,SU028570,45251017
local-nature-reserve,,,government-organisation:PB202,NZ267452,45251018
local-nature-reserve,,,government-organisation:PB202,SP279781,45251019
local-nature-reserve,,,government-organisation:PB202,SP140921,45251020
local-nature-reserve,,,government-organisation:PB202,SD646270,45251021
local-nature-reserve,,,government-organisation:PB202,SJ667918,45251022
local-nature-reserve,,,government-organisation:PB202,SJ379776,45251023
local-nature-reserve,,,government-organisation:PB202,SP086581,45251024
local-nature-reserve,,,government-organisation:PB202,SD681256,45251025
local-nature-reserve,,,government-organisation:PB202,TQ165553,45251026
local-nature-reserve,,,government-organisation:PB202,SJ980829,45251027
local-nature-reserve,,,government-organisation:PB202,SU451109,45251028
local-nature-reserve,,,government-organisation:PB202,SZ001931,45251029
local-nature-reserve,,,government-organisation:PB202,SZ062969,45251030
local-nature-reserve,,,government-organisation:PB202,SE835534,45251031
local-nature-reserve,,,government-organisation:PB202,SK530596,45251032
local-nature-reserve,,,government-organisation:PB202,TQ287697,45251033
local-nature-reserve,,,government-organisation:PB202,SE217270,45251034
local-nature-reserve,,,government-organisation:PB202,SP292663,45251035
local-nature-reserve,,,government-organisation:PB202,TR011645,45251036
local-nature-reserve,,,government-organisation:PB202,SK510647,45251037
local-nature-reserve,,,government-organisation:PB202,SJ921896,45251038
local-nature-reserve,,,government-organisation:PB202,SE439232,45251039
local-nature-reserve,,,government-organisation:PB202,SJ837462,45251040
local-nature-reserve,,,government-organisation:PB202,SD580314,45251041
local-nature-reserve,,,government-organisation:PB202,ST886441,45251042
local-nature-reserve,,,government-organisation:PB202,TQ005516,45251043
local-nature-reserve,,,government-organisation:PB202,SJ905754,45251044
local-nature-reserve,,,government-organisation:PB202,TM023424,45251045
local-nature-reserve,,,government-organisation:PB202,NZ237926,45251046
local-nature-reserve,,,government-organisation:PB202,SU701522,45251047
local-nature-reserve,,,government-organisation:PB202,ST316580,45251048
local-nature-reserve,,,government-organisation:PB202,SD915405,45251049
local-nature-reserve,,,government-organisation:PB202,SD734126,45251050
local-nature-reserve,,,government-organisation:PB202,SE145130,45251051
local-nature-reserve,,,government-organisation:PB202,TQ069489,45251052
local-nature-reserve,,,government-organisation:PB202,TL230139,45251053
local-nature-reserve,,,government-organisation:PB202,SK646675,45251054
local-nature-reserve,,,government-organisation:PB202,SK482382,45251055
local-nature-reserve,,,government-organisation:PB202,SU177896,45251056
local-nature-reserve,,,government-organisation:PB202,SK498387,45251057
local-nature-reserve,,,government-organisation:PB202,NZ346627,45251058
local-nature-reserve,,,government-organisation:PB202,SJ845899,45251059
local-nature-reserve,,,government-organisation:PB202,TQ048935,45251060
local-nature-reserve,,,government-organisation:PB202,SP438650,45251061
local-nature-reserve,,,government-organisation:PB202,ST625691,45251062
local-nature-reserve,,,government-organisation:PB202,SJ895339,45251063
local-nature-reserve,,,government-organisation:PB202,TL258109,45251064
local-nature-reserve,,,government-organisation:PB202,TM154462,45251065
local-nature-reserve,,,government-organisation:PB202,TA044841,45251066
local-nature-reserve,,,government-organisation:PB202,SJ644096,45251067
local-nature-reserve,,,government-organisation:PB202,SU863397,45251068
local-nature-reserve,,,government-organisation:PB202,SU880804,45251069
local-nature-reserve,,,government-organisation:PB202,SE481132,45251070
local-nature-reserve,,,government-organisation:PB202,SW576401,45251071
local-nature-reserve,,,government-organisation:PB202,SE107258,45251072
local-nature-reserve,,,government-organisation:PB202,NZ194630,45251073
local-nature-reserve,,,government-organisation:PB202,SZ506880,45251074
local-nature-reserve,,,government-organisation:PB202,SK435844,45251075
local-nature-reserve,,,government-organisation:PB202,NZ168431,45251076
local-nature-reserve,,,government-organisation:PB202,SW516388,45251077
local-nature-reserve,,,government-organisation:PB202,TM467578,45251078
local-nature-reserve,,,government-organisation:PB202,SK520598,45251079
local-nature-reserve,,,government-organisation:PB202,SZ692997,45251080
local-nature-reserve,,,government-organisation:PB202,NZ266636,45251081
local-nature-reserve,,,government-organisation:PB202,SY009800,45251082
local-nature-reserve,,,government-organisation:PB202,TQ550929,45251083
local-nature-reserve,,,government-organisation:PB202,SU418204,45251084
local-nature-reserve,,,government-organisation:PB202,TQ719876,45251085
local-nature-reserve,,,government-organisation:PB202,TF249240,45251086
local-nature-reserve,,,government-organisation:PB202,SK059037,45251087
local-nature-reserve,,,government-organisation:PB202,SJ966113,45251088
local-nature-reserve,,,government-organisation:PB202,TQ929840,45251089
local-nature-reserve,,,government-organisation:PB202,TQ219044,45251090
local-nature-reserve,,,government-organisation:PB202,SU775367,45251091
local-nature-reserve,,,government-organisation:PB202,SU090094,45251092
local-nature-reserve,,,government-organisation:PB202,NZ374239,45251093
local-nature-reserve,,,government-organisation:PB202,SP374787,45251094
local-nature-reserve,,,government-organisation:PB202,TM150419,45251095
local-nature-reserve,,,government-organisation:PB202,TQ167658,45251096
local-nature-reserve,,,government-organisation:PB202,SZ088963,45251097
local-nature-reserve,,,government-organisation:PB202,SU663534,45251098
local-nature-reserve,,,government-organisation:PB202,NZ272264,45251099
local-nature-reserve,,,government-organisation:PB202,SU560170,45251100
local-nature-reserve,,,government-organisation:PB202,SK588625,45251101
local-nature-reserve,,,government-organisation:PB202,TQ776561,45251102
local-nature-reserve,,,government-organisation:PB202,SO955993,45251103
local-nature-reserve,,,government-organisation:PB202,SP314748,45251104
local-nature-reserve,,,government-organisation:PB202,TL035071,45251105
local-nature-reserve,,,government-organisation:PB202,SZ574813,45251106
local-nature-reserve,,,government-organisation:PB202,SP348756,45251107
local-nature-reserve,,,government-organisation:PB202,SK477375,45251108
local-nature-reserve,,,government-organisation:PB202,SK567061,45251109
local-nature-reserve,,,government-organisation:PB202,TM150736,45251110
local-nature-reserve,,,government-organisation:PB202,TF229584,45251111
local-nature-reserve,,,government-organisation:PB202,ST635174,45251112
local-nature-reserve,,,government-organisation:PB202,TL858435,45251113
local-nature-reserve,,,government-organisation:PB202,TL166486,45251114
local-nature-reserve,,,government-organisation:PB202,TQ922186,45251115
local-nature-reserve,,,government-organisation:PB202,NZ156650,45251116
local-nature-reserve,,,government-organisation:PB202,NZ227485,45251117
local-nature-reserve,,,government-organisation:PB202,SO849166,45251118
local-nature-reserve,,,government-organisation:PB202,TM027249,45251119
local-nature-reserve,,,government-organisation:PB202,SX744403,45251120
local-nature-reserve,,,government-organisation:PB202,NY001302,45251121
local-nature-reserve,,,government-organisation:PB202,SD462020,45251122
local-nature-reserve,,,government-organisation:PB202,TA181432,45251123
local-nature-reserve,,,government-organisation:PB202,SE876078,45251124
local-nature-reserve,,,government-organisation:PB202,ST662536,45251125
local-nature-reserve,,,government-organisation:PB202,SP732600,45251126
local-nature-reserve,,,government-organisation:PB202,TL224364,45251127
local-nature-reserve,,,government-organisation:PB202,SK375351,45251128
local-nature-reserve,,,government-organisation:PB202,TF424233,45251129
local-nature-reserve,,,government-organisation:PB202,TQ280656,45251130
local-nature-reserve,,,government-organisation:PB202,NZ360137,45251131
local-nature-reserve,,,government-organisation:PB202,TL166083,45251132
local-nature-reserve,,,government-organisation:PB202,SK371881,45251133
local-nature-reserve,,,government-organisation:PB202,SK322135,45251134
local-nature-reserve,,,government-organisation:PB202,SD756425,45251135
local-nature-reserve,,,government-organisation:PB202,SP384194,45251136
local-nature-reserve,,,government-organisation:PB202,SO933870,45251137
local-nature-reserve,,,government-organisation:PB202,TQ457702,45251138
local-nature-reserve,,,government-organisation:PB202,NZ316700,45251139
local-nature-reserve,,,government-organisation:PB202,SK349311,45251140
local-nature-reserve,,,government-organisation:PB202,TL227166,45251141
local-nature-reserve,,,government-organisation:PB202,TQ225671,45251142
local-nature-reserve,,,government-organisation:PB202,SX834752,45251143
local-nature-reserve,,,government-organisation:PB202,ST463394,45251144
local-nature-reserve,,,government-organisation:PB202,SK035826,45251145
local-nature-reserve,,,government-organisation:PB202,SZ294913,45251146
local-nature-reserve,,,government-organisation:PB202,TL866411,45251147
local-nature-reserve,,,government-organisation:PB202,SU580009,45251148
local-nature-reserve,,,government-organisation:PB202,SK395744,45251149
local-nature-reserve,,,government-organisation:PB202,SE612037,45251150
local-nature-reserve,,,government-organisation:PB202,TM203445,45251151
local-nature-reserve,,,government-organisation:PB202,SU835934,45251152
local-nature-reserve,,,government-organisation:PB202,ST421562,45251153
local-nature-reserve,,,government-organisation:PB202,SU077017,45251154
local-nature-reserve,,,government-organisation:PB202,ST878443,45251155
local-nature-reserve,,,government-organisation:PB202,SO884990,45251156
local-nature-reserve,,,government-organisation:PB202,SJ888442,45251157
local-nature-reserve,,,government-organisation:PB202,SP172891,45251158
local-nature-reserve,,,government-organisation:PB202,TQ374774,45251159
local-nature-reserve,,,government-organisation:PB202,SX896585,45251160
local-nature-reserve,,,government-organisation:PB202,SE694210,45251161
local-nature-reserve,,,government-organisation:PB202,NZ191653,45251162
local-nature-reserve,,,government-organisation:PB202,SP886636,45251163
local-nature-reserve,,,government-organisation:PB202,TQ078940,45251164
local-nature-reserve,,,government-organisation:PB202,TQ182670,45251165
local-nature-reserve,,,government-organisation:PB202,SK830901,45251166
local-nature-reserve,,,government-organisation:PB202,TL338400,45251167
local-nature-reserve,,,government-organisation:PB202,SY727921,45251168
local-nature-reserve,,,government-organisation:PB202,TL469044,45251169
local-nature-reserve,,,government-organisation:PB202,SK567450,45251170
local-nature-reserve,,,government-organisation:PB202,SK519384,45251171
local-nature-reserve,,,government-organisation:PB202,SZ748982,45251172
local-nature-reserve,,,government-organisation:PB202,SE906132,45251173
local-nature-reserve,,,government-organisation:PB202,SK475453,45251174
local-nature-reserve,,,government-organisation:PB202,TM218981,45251175
local-nature-reserve,,,government-organisation:PB202,SP728086,45251176
local-nature-reserve,,,government-organisation:PB202,SK415137,45251177
local-nature-reserve,,,government-organisation:PB202,TF329685,45251178
local-nature-reserve,,,government-organisation:PB202,TL366781,45251179
local-nature-reserve,,,government-organisation:PB202,SP019929,45251180
local-nature-reserve,,,government-organisation:PB202,TQ809097,45251181
local-nature-reserve,,,government-organisation:PB202,NZ486313,45251182
local-nature-reserve,,,government-organisation:PB202,SE154466,45251183
local-nature-reserve,,,government-organisation:PB202,SE199216,45251184
local-nature-reserve,,,government-organisation:PB202,NZ403248,45251185
local-nature-reserve,,,government-organisation:PB202,ST626815,45251186
local-nature-reserve,,,government-organisation:PB202,SJ243851,45251187
local-nature-reserve,,,government-organisation:PB202,TQ085401,45251188
local-nature-reserve,,,government-organisation:PB202,SK258225,45251189
local-nature-reserve,,,government-organisation:PB202,TR047653,45251190
local-nature-reserve,,,government-organisation:PB202,TA232694,45251191
local-nature-reserve,,,government-organisation:PB202,TQ352682,45251192
local-nature-reserve,,,government-organisation:PB202,SO879908,45251193
local-nature-reserve,,,government-organisation:PB202,NZ208517,45251194
local-nature-reserve,,,government-organisation:PB202,ST247244,45251195
local-nature-reserve,,,government-organisation:PB202,SK344863,45251196
local-nature-reserve,,,government-organisation:PB202,SK336332,45251197
local-nature-reserve,,,government-organisation:PB202,SD676227,45251198
local-nature-reserve,,,government-organisation:PB202,SK563445,45251199
local-nature-reserve,,,government-organisation:PB202,TQ410749,45251200
local-nature-reserve,,,government-organisation:PB202,NZ161671,45251201
local-nature-reserve,,,government-organisation:PB202,SP702527,45251202
local-nature-reserve,,,government-organisation:PB202,SP279789,45251203
local-nature-reserve,,,government-organisation:PB202,SE083232,45251204
local-nature-reserve,,,government-organisation:PB202,SK392949,45251205
local-nature-reserve,,,government-organisation:PB202,TF394762,45251206
local-nature-reserve,,,government-organisation:PB202,TG350127,45251207
local-nature-reserve,,,government-organisation:PB202,TQ788639,45251208
local-nature-reserve,,,government-organisation:PB202,TQ887839,45251209
local-nature-reserve,,,government-organisation:PB202,SE355214,45251210
local-nature-reserve,,,government-organisation:PB202,TA194455,45251211
local-nature-reserve,,,government-organisation:PB202,TG261350,45251212
local-nature-reserve,,,government-organisation:PB202,SX490606,45251213
local-nature-reserve,,,government-organisation:PB202,SK653569,45251214
local-nature-reserve,,,government-organisation:PB202,SU939771,45251215
local-nature-reserve,,,government-organisation:PB202,SK500248,45251216
local-nature-reserve,,,government-organisation:PB202,TQ278646,45251217
local-nature-reserve,,,government-organisation:PB202,ST135197,45251218
local-nature-reserve,,,government-organisation:PB202,NZ299693,45251219
local-nature-reserve,,,government-organisation:PB202,SU726647,45251220
local-nature-reserve,,,government-organisation:PB202,NZ367621,45251221
local-nature-reserve,,,government-organisation:PB202,TQ287352,45251222
local-nature-reserve,,,government-organisation:PB202,SU856704,45251223
local-nature-reserve,,,government-organisation:PB202,SK596570,45251224
local-nature-reserve,,,government-organisation:PB202,TL912158,45251225
local-nature-reserve,,,government-organisation:PB202,SU536029,45251226
local-nature-reserve,,,government-organisation:PB202,TL006805,45251227
local-nature-reserve,,,government-organisation:PB202,NZ185861,45251228
local-nature-reserve,,,government-organisation:PB202,SK648061,45251229
local-nature-reserve,,,government-organisation:PB202,TQ206665,45251230
local-nature-reserve,,,government-organisation:PB202,SE243203,45251231
local-nature-reserve,,,government-organisation:PB202,TQ279666,45251232
local-nature-reserve,,,government-organisation:PB202,SO843750,45251233
local-nature-reserve,,,government-organisation:PB202,NZ510349,45251234
local-nature-reserve,,,government-organisation:PB202,TL972253,45251235
local-nature-reserve,,,government-organisation:PB202,TM144413,45251236
local-nature-reserve,,,government-organisation:PB202,SK943685,45251237
local-nature-reserve,,,government-organisation:PB202,SW801315,45251238
local-nature-reserve,,,government-organisation:PB202,SP504780,45251239
local-nature-reserve,,,government-organisation:PB202,TQ341724,45251240
local-nature-reserve,,,government-organisation:PB202,SK207025,45251241
local-nature-reserve,,,government-organisation:PB202,TQ249346,45251242
local-nature-reserve,,,government-organisation:PB202,SP303755,45251243
local-nature-reserve,,,government-organisation:PB202,TG111011,45251244
local-nature-reserve,,,government-organisation:PB202,SE202293,45251245
local-nature-reserve,,,government-organisation:PB202,TL360066,45251246
local-nature-reserve,,,government-organisation:PB202,SK496344,45251247
local-nature-reserve,,,government-organisation:PB202,TQ344245,45251248
local-nature-reserve,,,government-organisation:PB202,TQ202948,45251249
local-nature-reserve,,,government-organisation:PB202,TQ481833,45251250
local-nature-reserve,,,government-organisation:PB202,ST316350,45251251
local-nature-reserve,,,government-organisation:PB202,TQ346875,45251252
local-nature-reserve,,,government-organisation:PB202,SK446319,45251253
local-nature-reserve,,,government-organisation:PB202,TL285505,45251254
local-nature-reserve,,,government-organisation:PB202,ST512752,45251255
local-nature-reserve,,,government-organisation:PB202,SU369215,45251256
local-nature-reserve,,,government-organisation:PB202,SP814827,45251257
local-nature-reserve,,,government-organisation:PB202,NZ193542,45251258
local-nature-reserve,,,government-organisation:PB202,TQ223940,45251259
local-nature-reserve,,,government-organisation:PB202,SP979220,45251260
local-nature-reserve,,,government-organisation:PB202,TQ217125,45251261
local-nature-reserve,,,government-organisation:PB202,TQ369823,45251262
local-nature-reserve,,,government-organisation:PB202,SP764639,45251263
local-nature-reserve,,,government-organisation:PB202,TV509981,45251264
local-nature-reserve,,,government-organisation:PB202,TR084641,45251265
local-nature-reserve,,,government-organisation:PB202,NZ529284,45251266
local-nature-reserve,,,government-organisation:PB202,SY251907,45251267
local-nature-reserve,,,government-organisation:PB202,SX302558,45251268
local-nature-reserve,,,government-organisation:PB202,SW584417,45251269
local-nature-reserve,,,government-organisation:PB202,TQ814119,45251270
local-nature-reserve,,,government-organisation:PB202,TQ270829,45251271
local-nature-reserve,,,government-organisation:PB202,NZ350751,45251272
local-nature-reserve,,,government-organisation:PB202,SE616517,45251273
local-nature-reserve,,,government-organisation:PB202,SX473742,45251274
local-nature-reserve,,,government-organisation:PB202,SU853702,45251275
local-nature-reserve,,,government-organisation:PB202,SP290771,45251276
local-nature-reserve,,,government-organisation:PB202,SO970835,45251277
local-nature-reserve,,,government-organisation:PB202,SK491616,45251278
local-nature-reserve,,,government-organisation:PB202,SE406303,45251279
local-nature-reserve,,,government-organisation:PB202,SJ792974,45251280
local-nature-reserve,,,government-organisation:PB202,SY307959,45251281
local-nature-reserve,,,government-organisation:PB202,SE325142,45251282
local-nature-reserve,,,government-organisation:PB202,SK522454,45251283
local-nature-reserve,,,government-organisation:PB202,SO782413,45251284
local-nature-reserve,,,government-organisation:PB202,TQ412485,45251285
local-nature-reserve,,,government-organisation:PB202,NZ483139,45251286
local-nature-reserve,,,government-organisation:PB202,TL230104,45251287
local-nature-reserve,,,government-organisation:PB202,SU500667,45251288
local-nature-reserve,,,government-organisation:PB202,SJ508936,45251289
local-nature-reserve,,,government-organisation:PB202,TL484545,45251290
local-nature-reserve,,,government-organisation:PB202,TL177981,45251291
local-nature-reserve,,,government-organisation:PB202,ST629730,45251292
local-nature-reserve,,,government-organisation:PB202,SD480758,45251293
local-nature-reserve,,,government-organisation:PB202,SK479397,45251294
local-nature-reserve,,,government-organisation:PB202,SU239899,45251295
local-nature-reserve,,,government-organisation:PB202,NZ395541,45251296
local-nature-reserve,,,government-organisation:PB202,SO526399,45251297
local-nature-reserve,,,government-organisation:PB202,TQ362616,45251298
local-nature-reserve,,,government-organisation:PB202,SD737099,45251299
local-nature-reserve,,,government-organisation:PB202,SU146878,45251300
local-nature-reserve,,,government-organisation:PB202,SJ534972,45251301
local-nature-reserve,,,government-organisation:PB202,SE345235,45251302
local-nature-reserve,,,government-organisation:PB202,TQ335093,45251303
local-nature-reserve,,,government-organisation:PB202,TQ159938,45251304
local-nature-reserve,,,government-organisation:PB202,SU934014,45251305
local-nature-reserve,,,government-organisation:PB202,SK565682,45251306
local-nature-reserve,,,government-organisation:PB202,SD820015,45251307
local-nature-reserve,,,government-organisation:PB202,SZ059947,45251308
local-nature-reserve,,,government-organisation:PB202,SY978918,45251309
local-nature-reserve,,,government-organisation:PB202,ST724633,45251310
local-nature-reserve,,,government-organisation:PB202,TR137610,45251311
local-nature-reserve,,,government-organisation:PB202,SP381615,45251312
local-nature-reserve,,,government-organisation:PB202,SU470248,45251313
local-nature-reserve,,,government-organisation:PB202,TL448575,45251314
local-nature-reserve,,,government-organisation:PB202,TQ089516,45251315
local-nature-reserve,,,government-organisation:PB202,SO976917,45251316
local-nature-reserve,,,government-organisation:PB202,SK342859,45251317
local-nature-reserve,,,government-organisation:PB202,TQ173929,45251318
local-nature-reserve,,,government-organisation:PB202,SJ398741,45251319
local-nature-reserve,,,government-organisation:PB202,SZ168920,45251320
local-nature-reserve,,,government-organisation:PB202,TF035171,45251321
local-nature-reserve,,,government-organisation:PB202,SK371575,45251322
local-nature-reserve,,,government-organisation:PB202,TQ025010,45251323
local-nature-reserve,,,government-organisation:PB202,SU854485,45251324
local-nature-reserve,,,government-organisation:PB202,TQ309709,45251325
local-nature-reserve,,,government-organisation:PB202,NZ627203,45251326
local-nature-reserve,,,government-organisation:PB202,SU713034,45251327
local-nature-reserve,,,government-organisation:PB202,SU937594,45251328
local-nature-reserve,,,government-organisation:PB202,SK453422,45251329
local-nature-reserve,,,government-organisation:PB202,SK262022,45251330
local-nature-reserve,,,government-organisation:PB202,SP197894,45251331
local-nature-reserve,,,government-organisation:PB202,SK452414,45251332
local-nature-reserve,,,government-organisation:PB202,SE425085,45251333
local-nature-reserve,,,government-organisation:PB202,SU580001,45251334
local-nature-reserve,,,government-organisation:PB202,SK392362,45251335
local-nature-reserve,,,government-organisation:PB202,TQ324229,45251336
local-nature-reserve,,,government-organisation:PB202,SK008812,45251337
local-nature-reserve,,,government-organisation:PB202,SD721130,45251338
local-nature-reserve,,,government-organisation:PB202,SP179874,45251339
local-nature-reserve,,,government-organisation:PB202,SP112758,45251340
local-nature-reserve,,,government-organisation:PB202,SP166815,45251341
local-nature-reserve,,,government-organisation:PB202,SP164825,45251342
local-nature-reserve,,,government-organisation:PB202,SP139772,45251343
local-nature-reserve,,,government-organisation:PB202,TQ462214,45251344
local-nature-reserve,,,government-organisation:PB202,TQ244853,45251345
local-nature-reserve,,,government-organisation:PB202,SJ855501,45251346
local-nature-reserve,,,government-organisation:PB202,SK298976,45251347
local-nature-reserve,,,government-organisation:PB202,TL346041,45251348
local-nature-reserve,,,government-organisation:PB202,SK420921,45251349
local-nature-reserve,,,government-organisation:PB202,SP145826,45251350
local-nature-reserve,,,government-organisation:PB202,SP183849,45251351
local-nature-reserve,,,government-organisation:PB202,SP138825,45251352
local-nature-reserve,,,government-organisation:PB202,SK196040,45251353
local-nature-reserve,,,government-organisation:PB202,SP238777,45251354
local-nature-reserve,,,government-organisation:PB202,SK323944,45251355
local-nature-reserve,,,government-organisation:PB202,TL830138,45251356
local-nature-reserve,,,government-organisation:PB202,TR296415,45251357
local-nature-reserve,,,government-organisation:PB202,SK912668,45251358
local-nature-reserve,,,government-organisation:PB202,SD438867,45251359
local-nature-reserve,,,government-organisation:PB202,NZ412633,45251360
local-nature-reserve,,,government-organisation:PB202,SJ398753,45251361
local-nature-reserve,,,government-organisation:PB202,SE145475,45251362
local-nature-reserve,,,government-organisation:PB202,NZ264428,45251363
local-nature-reserve,,,government-organisation:PB202,NZ426496,45251364
local-nature-reserve,,,government-organisation:PB202,SZ598867,45251365
local-nature-reserve,,,government-organisation:PB202,SJ433332,45251366
local-nature-reserve,,,government-organisation:PB202,SP174857,45251367
local-nature-reserve,,,government-organisation:PB202,TQ217960,45251368
local-nature-reserve,,,government-organisation:PB202,SK488637,45251369
local-nature-reserve,,,government-organisation:PB202,TQ016577,45251370
local-nature-reserve,,,government-organisation:PB202,NZ712183,45251371
local-nature-reserve,,,government-organisation:PB202,SU878701,45251372
local-nature-reserve,,,government-organisation:PB202,TR140575,45251373
local-nature-reserve,,,government-organisation:PB202,TQ332049,45251374
local-nature-reserve,,,government-organisation:PB202,SP016998,45251375
local-nature-reserve,,,government-organisation:PB202,TL107007,45251376
local-nature-reserve,,,government-organisation:PB202,ST618748,45251377
local-nature-reserve,,,government-organisation:PB202,SO993772,45251378
